iddesa,pop2020
1505013008,1843
1505013009,1142
1505013010,3171
1505013011,1504
1505020005,18472
1505020008,2901
1505020009,2253
1505020010,1437
1505020011,1842
1505020012,1779
1505020013,1204
1505020014,2116
1505020015,1846
1505020016,2652
1505020017,1205
1505020018,1707
1505020019,2063
1505020020,5543
1505020021,3950
1505020022,4160
1505020023,2011
1505020024,2611
1505021001,3006
1505021002,5466
1505021003,5385
1505021004,2017
1505021005,7039
1505021006,10946
1505021007,2184
1505021008,2897
1505021009,12212
1505021010,2548
1505021011,1813
1505021012,10034
1505021013,951
1505021014,1283
1505021015,811
1505030001,1292
1505030002,2952
1505030003,1563
1505030006,1505
1505030007,457
1505030008,1894
1505030009,1566
1505030010,1156
1505030011,785
1505030012,948
1505030013,4207
1505030014,1798
1505030015,671
1505030016,1710
1505030017,492
1505030018,1002
1505030019,2907
1505040001,1661
1505040002,829
1505040003,947
1505040004,1124
1505040005,2499
1505040014,1699
1505040015,818
1505040016,1353
1505040017,2671
1505040018,3537
1505040019,1323
1505040020,1181
1505041001,4501
1505041002,934
1505041003,2491
1505041004,748
1505041005,419
1505041006,751
1505041007,497
1505041008,1298
1505041009,344
1505041010,3289
1505050003,3409
1505050004,1014
1505050005,5585
1505050006,2180
1505050007,3951
1505050008,13627
1505050009,3700
1505050010,1196
1505050011,3183
1505050012,1758
1505050013,2442
1505050014,1210
1505050015,2812
1505050016,2733
1505050017,2673
1505050018,1014
1505050019,2496
1505050020,6055
1505050021,5508
1505050022,2162
1505060001,1442
1505060002,810
1505060003,3727
1505060004,1880
1505060005,2668
1505060006,1139
1505060007,1378
1505060008,1060
1505060009,8248
1505060010,8252
1505060011,613
1505060012,1559
1505060013,1219
1505060014,7318
1505060015,1732
1505060016,3871
1506010010,2992
1506010011,7267
1506010012,1618
1506010013,2751
1506010014,3008
1506010015,2868
1506010016,935
1506010017,1365
1506010018,1217
1506011001,2683
1506011002,2275
1506011003,3392
1506011004,2206
1506011005,3325
1506011006,1578
1506011007,1207
1506012001,2195
1506012002,2637
1506012003,3043
1506012004,1970
1506012005,2300
1506012006,6506
1506012007,2526
1506012008,3818
1506012009,2586
1506020003,661
1506020004,3576
1506020005,1772
1506020006,4934
1506020007,990
1506020008,1966
1506020009,1837
1506031001,5556
1506031002,1913
1506031003,4310
1506031004,3012
1506031005,1925
1506031006,2856
1506031007,4573
1506032001,3163
1506032002,3591
1506032003,3636
1506032004,2644
1506032005,1664
1506032006,1338
1506032007,453
1506032008,4881
1506032009,1783
1506032010,3860
1506032011,1020
1506032012,882
1506033001,2421
1506033002,4212
1506033003,4230
1506033004,557
1506033005,2183
1506033006,2541
1506040006,3013
1506040007,3106
1506040008,2303
1506040009,4553
1506040010,306
1506040011,3065
1506040012,1070
1506040013,1591
1506040014,1151
1506040015,2081
1506040016,2346
1506041001,788
1506041002,2813
1506041003,1038
1506041004,619
1506041005,2987
1506041006,1225
1506050001,1124
1506050002,1108
1506050003,6905
1506050004,9226
1506050005,1203
1506050006,585
1506050007,1520
1506050008,2039
1506050009,1568
1506050010,134
1506060001,1505
1506060002,573
1506060003,2212
1506060004,776
1506060005,1278
1506060006,3009
1506060007,1759
1506060008,2155
1506060009,742
1507010016,1154
1507010017,1990
1507010018,1217
1507010019,2394
1507010025,2327
1507010026,1145
1507010036,677
1507010037,1102
1507010038,1772
1507010039,1012
1507011005,1520
1507011006,1258
1507011007,1124
1507011010,3485
1507011014,910
1507011015,848
1507011016,1044
1507011017,682
1507011020,4313
1507011021,5236
1507012001,4170
1507012002,1341
1507012003,2042
1507012004,8493
1507012005,3353
1507012006,482
1507012007,918
1507012008,2395
1507012009,1428
1507012010,2565
1507012011,7564
1507013001,1826
1507013002,988
1507013003,10408
1507013004,3244
1507013005,695
1507013006,1841
1507013007,1497
1507013008,4035
1507013009,4130
1507013010,2549
1507014001,1192
1507014002,950
1507014003,2699
1507014004,1194
1507014005,2159
1507014006,1195
1507014007,1247
1507014008,1318
1507014009,663
1507014010,844
1507015001,1175
1507015002,1121
1507015003,2745
1507015004,1218
1507015005,623
1507015006,753
1507015007,569
1507015008,496
1507015009,1287
1507015010,6290
1507020005,1921
1507020006,3067
1507020007,1583
1507020008,1017
1507020010,1176
1507020011,1042
1507020012,876
1507020013,1298
1507020014,1226
1507020015,1863
1507020016,2632
1507020017,1523
1507020018,2568
1507021001,2684
1507021002,1732
1507021003,2013
1507021004,4560
1507021005,1979
1507021006,3361
1507021007,1592
1507021008,1216
1507021009,2544
1507021010,10701
1507030007,6113
1507030008,8798
1507030009,12788
1507030010,2600
1507030011,2332
1507030014,3835
1507030015,5711
1507030016,10095
1507030017,9822
1507030018,2043
1507031001,4332
1507031002,3389
1507031003,697
1507031004,1095
1507031005,1023
1507031006,921
1507031007,3119
1507031008,825
1507031009,901
1507031010,1868
1507032001,1287
1507032002,1089
1507032003,831
1507032004,840
1507032005,1172
1507032006,891
1507032007,846
1507032008,5421
1507040001,2900
1507040007,1663
1507040008,2755
1507040009,2655
1507040010,1704
1507040011,876
1507040012,1530
1507040013,2512
1507040014,1251
1507040015,1737
1507040016,4176
1507040017,1013
1507041001,1494
1507041002,1650
1507041003,1352
1507041004,1034
1507041005,1134
1507041006,1977
1507041007,1332
1507041008,952
1507041009,1289
1507041010,2714
1508010007,2208
1508010008,1727
1508010009,2102
1508010010,1946
1508010011,7480
1508010012,3205
1508010013,2732
1508010014,1954
1508010015,932
1508010016,1314
1508010018,2655
1508011001,2348
1508011002,1586
1508011003,3498
1508011004,3097
1508011005,1471
1508011006,1299
1508011007,1174
1508011008,1942
1508020001,4316
1508020002,3587
1508020003,1223
1508020004,1529
1508020005,1670
1508020006,1939
1508020007,3297
1508020010,11912
1508020011,2874
1508020012,2334
1508020019,3538
1508020020,1450
1508021001,775
1508021002,2134
1508021003,970
1508021004,3238
1508021005,1132
1508021006,3456
1508021007,1536
1508021008,2682
1508021009,948
1508021010,1431
1508021011,1646
1508021012,2312
1508022001,5296
1508022002,3918
1508022003,3075
1508022004,11367
1508022005,6753
1508030003,5776
1508030004,1636
1508030005,7086
1508030013,6774
1508030014,5894
1508030015,11018
1508030016,18383
1508030017,1257
1508031001,6335
1508031002,7664
1508031003,8939
1508031004,6086
1508031005,7305
1508031006,2408
1508032001,2945
1508032002,1760
1508032003,3652
1508032004,2602
1508032005,2368
1508032006,5017
1508032007,1166
1508032008,1490
1508032009,3892
1508040012,1640
1508040013,5024
1508040014,1994
1508040015,1467
1508040016,1341
1508040017,1403
1508040018,2336
1508040020,3664
1508040021,2387
1508040022,1394
1508040027,709
1508040028,935
1508040029,1087
1508040030,1460
1508040031,1122
1508040032,1156
1508040033,3877
1508041001,1539
1508041002,4379
1508041003,1063
1508041006,793
1508041011,2288
1508041012,3094
1508041013,1060
1508041014,659
1508041015,1206
1508041016,1501
1508042001,951
1508042002,1380
1508042003,1467
1508042004,1153
1508042005,1462
1508042006,738
1508042007,899
1508042008,2235
1508043001,2819
1508043002,6943
1508043003,2023
1508043004,3020
1508043005,826
1508043006,1737
1509010001,2405
1509010003,865
1509010004,1164
1509010005,1302
1509010006,3961
1509010007,3199
1509010008,2019
1509010009,4229
1509010010,2385
1509010011,2183
1509010012,1409
1509010029,6439
1509010030,954
1509010031,1009
1509010032,7964
1509011001,3657
1509011002,1730
1509011003,3239
1509011004,2567
1509011005,3432
1509011006,4520
1509011007,3862
1509011008,3092
1509011009,3381
1509011010,3517
1509011011,1718
1509011012,1365
1509011013,841
1509011014,2062
1509011015,1697
1509011016,2568
1509011017,4137
1509021001,1638
1509021002,3507
1509021003,1662
1509021004,1593
1509021005,1731
1509021006,10508
1509022001,2800
1509022002,11908
1509022003,7548
1509022004,7992
1509023001,4569
1509023002,4096
1509023003,9795
1509023004,984
1509023005,3609
1509024001,4672
1509024002,3355
1509024003,6521
1509024004,3086
1509024005,8311
1509025001,5249
1509025002,2398
1509025003,3057
1509025004,3053
1509025005,1523
1509025006,1104
1509025007,1505
1509025008,1281
1509030004,1124
1509030005,727
1509030012,3782
1509030013,2734
1509030014,983
1509030015,1347
1509031001,1266
1509031002,3327
1509031003,947
1509031004,1802
1509031005,3090
1509031006,1671
1509031007,1225
1509031008,737
1509031009,1887
1509032001,1184
1509032002,1421
1509032003,915
1509032004,1153
1509032005,480
1509032006,856
1509032007,1029
1509032008,684
1509032009,2334
1509040001,3411
1509040002,1461
1509040003,1277
1509040004,3099
1509040005,2054
1509040006,2265
1509040007,3737
1509040008,3867
1509040009,871
1509040010,2583
1509041001,1332
1509041002,4305
1509041003,4572
1509041004,1088
1509041005,871
1509041006,1575
1509041007,722
1509041008,614
1509041009,2487
1509041010,2335
1509041011,1175
1509041012,1642
1509050017,1597
1509050018,1553
1509050019,1750
1509050020,1217
1509050021,1398
1509050022,1460
1509050023,1230
1509050024,1148
1509050025,1395
1509050027,750
1509050028,1300
1509051001,1675
1509051002,1454
1509051003,881
1509051004,803
1509051005,345
1509051006,1789
1509051007,401
1509051008,2184
1509051009,2180
1509051010,1072
1509051011,490
1509051012,343
1509051013,1796
1509051018,1165
1509052001,2060
1509052002,2162
1509052003,1861
1509052004,1794
1509052005,1743
1509060001,1414
1509060002,3801
1509060003,1897
1509060004,3813
1509060005,1454
1509060006,1383
1509060007,1072
1509060008,635
1509060009,1900
1509060010,796
1509061001,755
1509061002,1926
1509061003,2753
1509061004,2878
1509061005,702
1509061006,476
1509061007,19926
1571010003,8311
1571010004,28084
1571010005,8082
1571010006,15659
1571010007,41158
1571011001,15641
1571011002,19522
1571011003,8299
1571011004,23576
1571011005,13316
1571020003,7134
1571020004,7553
1571020005,9614
1571020006,19312
1571020007,13838
1571021001,25977
1571021002,20663
1571021003,30778
1571021004,14650
1571021005,8724
1571030001,14903
1571030002,8593
1571030003,9903
1571030004,6435
1571030005,2878
1571030006,8006
1571030007,3917
1571040001,5281
1571040002,1535
1571040003,460
1571040004,11910
1571050001,12643
1571050002,3710
1571050003,7652
1571050009,1616
1571050010,11681
1571050011,8072
1571051001,8109
1571051002,9676
1571051003,5105
1571051004,12413
1571051005,1613
1571060001,2691
1571060002,1541
1571060003,4556
1571060004,2421
1571060005,767
1571070001,592
1571070002,2038
1571070003,3231
1571070004,3806
1571070005,2505
1571070006,3559
1571080001,4616
1571080002,13938
1571080003,8462
1571080005,11765
1571080006,7426
1571080007,5401
1571080008,6557
1571080009,4400
1571080010,621
1572010001,1303
1572010002,1486
1572010003,759
1572010004,1067
1572010005,808
1572010006,429
1572010007,712
1572010008,746
1572010009,847
1572010010,480
1572010011,793
1572010012,746
1572010013,908
1572020001,1365
1572020002,1588
1572020003,1120
1572020004,1203
1572020005,836
1572020006,1603
1572020007,760
1572020008,745
1572020009,4821
1572030006,757
1572030007,2638
1572030008,1562
1572030010,594
1572030013,1999
1572031001,1216
1572031002,2265
1572031003,4431
1572031004,3167
1572031005,1550
1572031006,1174
1572031007,2714
1572031008,1874
1572032001,2143
1572032002,1667
1572032003,1573
1572032004,1210
1572032005,2588
1572032006,1214
1572040001,932
1572040002,1725
1572040003,3126
1572040004,630
1572040005,575
1572040006,1000
1572040007,627
1572040008,516
1572040009,488
1572040010,1021
1572040011,1236
1572040012,1808
1572040013,1770
1572050001,1605
1572050002,959
1572050007,1293
1572050008,1752
1572050009,1439
1572050010,987
1572050011,948
1572050012,992
1572050013,1019
1572051001,1434
1572051002,1965
1572051003,885
1572051004,1237
1572051005,2559
1672051006,1467
1601052001,2219
1601052002,455
1601052003,945
1601052004,998
1601052005,2028
1601052006,545
1601052007,776
1601052008,1047
1601052009,1096
1601052010,1689
1601052011,1161
1601052012,1637
1601052013,1559
1601052014,371
1601052015,1379
1601052016,614
1601052017,988
1601052018,934
1601052019,1205
1601052020,1174
1601052021,745
1601052022,2342
1601070001,867
1601070002,1878
1601070003,1212
1601070004,468
1601070005,941
1601070006,1705
1601070007,807
1601070008,1363
1601070009,1007
1601070010,1172
1601070011,629
1601080008,408
1601080010,436
1601080011,436
1601080012,547
1601080017,742
1601080018,1965
1601080021,309
1601080022,559
1601080023,352
1601080024,1789
1601080025,2048
1601080026,969
1601081001,299
1601081002,1946
1601081003,980
1601081004,709
1601081005,4867
1601081006,1304
1601081007,571
1601081008,3334
1601081009,1502
1601081010,1818
1601081011,1347
1601081012,558
1601081013,1521
1601081014,801
1601081015,916
1601081016,862
1601081017,964
1601081018,778
1601081019,1144
1601081020,1005
1601081021,1408
1601082001,1726
1601082002,835
1601082003,1551
1601082004,1717
1601082005,540
1601082006,1188
1601082007,467
1601083001,1047
1601083002,585
1601083003,875
1601083004,1741
1601083005,1202
1601083006,1521
1601083007,2718
1601090015,588
1601090017,1252
1601090018,1377
1601090021,1352
1601090022,3308
1601090023,2413
1601090024,2100
1601090028,1680
1601090029,1653
1601090030,1933
1601090031,2765
1601090032,4215
1601090033,2087
1601090034,1790
1601090035,1204
1601090044,1887
1601091001,3137
1601091002,2597
1601091003,3760
1601091004,1593
1601091006,4462
1601091007,2559
1601091008,1461
1601091010,1767
1601091011,1501
1601091012,1146
1601091013,1547
1601091014,1150
1601091015,1740
1601091016,2668
1601091017,6313
1601092001,4586
1601092002,3331
1601092003,3046
1601092004,2399
1601092005,3303
1601092006,2455
1601093001,3379
1601093002,566
1601093003,257
1601093004,2176
1601093005,834
1601093006,1630
1601093007,1426
1601093008,10921
1601130004,4465
1601130005,14744
1601130007,8732
1601130008,2888
1601130009,9294
1601130010,11419
1601130011,6341
1601130012,2159
1601130013,13681
1601130014,5069
1601130015,8202
1601130016,6573
1601130017,4589
1601131001,3024
1601131002,4756
1601131003,5474
1601131004,3669
1601131005,4977
1601131006,4292
1601131007,2648
1601140001,1866
1601140002,6037
1601140003,2600
1601140004,7165
1601140005,3732
1601140006,3392
1601140007,6918
1601140008,871
1601140009,593
1601140010,626
1601140011,1163
1601140012,2613
1602010001,2747
1602010002,2447
1602010003,6324
1602010004,4238
1602010005,5166
1602010007,3654
1602010008,2130
1602010009,4792
1602010010,3165
1602010011,3149
1602010012,3542
1602010014,12810
1602010015,4085
1602010016,4878
1602010017,2936
1602010018,1415
1602010019,1621
1602010020,1292
1602010021,852
1602011001,1696
1602011002,4923
1602011003,12072
1602011004,8149
1602011005,2017
1602011006,9175
1602011007,4036
1602011008,5000
1602011009,1402
1602011010,1152
1602011011,2354
1602011012,1670
1602011013,1467
1602011014,5518
1602011015,1060
1602011016,2172
1602020015,1291
1602020016,4095
1602020017,1164
1602020018,6355
1602020025,3746
1602020026,3753
1602020027,4403
1602020028,3372
1602020029,453
1602020031,1722
1602020032,1903
1602020033,1736
1602020049,1002
1602020050,1013
1602020051,849
1602020052,2118
1602020053,829
1602021001,3268
1602021002,3781
1602021003,5033
1602021004,385
1602021005,1256
1602021006,796
1602021007,3435
1602021008,3259
1602021009,6343
1602021010,1632
1602021011,2127
1602021012,344
1602021013,306
1602021014,515
1602021015,440
1602021016,494
1602021017,587
1602021018,9494
1602022001,2658
1602022002,2481
1602022003,3094
1602022004,2656
1602022005,7446
1602022006,1528
1602022007,2528
1602022008,2499
1602022009,1742
1602022010,1423
1602022011,3443
1602022012,2652
1602022013,2747
1602022015,3040
1602022016,1660
1602022017,999
1602022018,1014
1602022019,3228
1602022020,2056
1602023001,2249
1602023002,2994
1602023003,2181
1602023004,3261
1602023005,1674
1602023006,2323
1602023007,3692
1602023008,1650
1602023009,1753
1602023010,1805
1602023011,2666
1602023012,769
1602023013,1733
1602023014,2410
1602023015,2993
1602023016,1687
1602023017,1128
1602030010,5735
1602030011,3773
1602030012,1476
1602030013,1130
1602030014,696
1602030015,715
1602030016,1572
1602030017,1052
1602030018,1459
1602030019,2583
1602030020,2788
1602030021,3830
1602030022,3504
1602030023,2042
1602030024,1349
1602030025,1680
1602030026,2936
1602030027,1144
1602030028,1322
1602030029,1377
1602030030,889
1602030031,2381
1602030032,1580
1602031001,3690
1602031002,4114
1602031003,2786
1602031004,2199
1602031005,666
1602031006,2347
1602031007,8618
1602031008,2383
1602031009,2687
1602031010,1505
1602031011,599
1602031012,914
1602031013,847
1602031014,1028
1602031015,335
1602031016,924
1602031017,1205
